,t_num,cusno,gender,age,age_category,region,product,price,quantity,amount,date,date_ym
2407,47124,1215,1,40,40,2,10,81,14,1134,2020-06-19,202006
2408,35611,1908,1,42,40,2,10,83,1,83,2020-06-19,202006
2409,37756,1010,0,57,50,2,10,43,20,860,2020-06-19,202006
2410,28750,1987,0,40,40,1,10,5,1,5,2020-06-19,202006
2411,25891,1739,1,54,50,2,20,108,8,864,2020-06-19,202006
2412,33695,1891,0,29,20,1,10,65,10,650,2020-06-19,202006
2413,24598,1749,0,33,30,1,30,1581,2,3162,2020-06-19,202006
2414,15489,1927,1,57,50,1,20,425,10,4250,2020-06-19,202006
2415,18521,1701,0,46,40,4,10,38,6,228,2020-06-19,202006
2416,25391,1476,0,52,50,1,10,5,7,35,2020-06-19,202006
2417,37260,1817,1,63,60,1,10,34,4,136,2020-06-19,202006
2418,33561,1748,0,44,40,1,10,53,12,636,2020-06-20,202006
2419,23608,1985,1,39,30,3,20,103,5,515,2020-06-20,202006
2420,16776,1606,0,50,50,1,10,25,16,400,2020-06-20,202006
2421,34533,1880,0,47,40,2,20,171,2,342,2020-06-20,202006
2422,29582,1988,1,53,50,3,10,15,16,240,2020-06-20,202006
2423,20249,1080,1,52,50,3,10,27,14,378,2020-06-20,202006
2424,35692,1399,1,34,30,2,10,81,8,648,2020-06-20,202006
2425,13817,1871,0,47,40,1,10,23,6,138,2020-06-20,202006
2426,10959,1962,1,60,60,2,20,240,4,960,2020-06-20,202006
2427,35261,1782,0,44,40,2,10,49,14,686,2020-06-20,202006
2428,15463,1297,1,36,30,2,20,295,2,590,2020-06-20,202006
2429,46099,1885,0,37,30,1,10,76,15,1140,2020-06-20,202006
2430,12677,1148,1,65,60,2,20,283,6,1698,2020-06-20,202006
2431,34338,1300,1,32,30,1,20,134,7,938,2020-06-20,202006
2432,14780,1873,0,62,60,3,20,472,6,2832,2020-06-21,202006
2433,45515,1767,0,47,40,1,10,67,2,134,2020-06-21,202006
2434,25014,1650,1,59,50,3,10,99,14,1386,2020-06-21,202006
2435,30421,1042,0,41,40,2,10,74,6,444,2020-06-21,202006
2436,14245,1769,1,55,50,2,20,384,7,2688,2020-06-21,202006
2437,46184,1413,0,35,30,1,20,130,8,1040,2020-06-21,202006
2438,11947,1303,1,49,40,1,20,194,5,970,2020-06-21,202006
2439,31409,1519,0,53,50,1,10,30,9,270,2020-06-21,202006
2440,14158,1614,0,39,30,2,10,45,6,270,2020-06-21,202006
2441,12291,1941,0,65,60,1,20,265,7,1855,2020-06-21,202006
2442,15182,1383,0,28,20,3,20,392,8,3136,2020-06-21,202006
2443,16912,1605,0,53,50,1,10,64,20,1280,2020-06-21,202006
2444,25086,1923,0,43,40,2,10,77,5,385,2020-06-21,202006
2445,34453,1149,0,37,30,1,10,73,17,1241,2020-06-21,202006
2446,38957,1941,0,65,60,1,10,38,8,304,2020-06-21,202006
2447,17589,1503,1,44,40,1,10,2,11,22,2020-06-21,202006
2448,23483,1854,0,37,30,3,10,51,1,51,2020-06-21,202006
2449,36008,1066,0,33,30,3,20,226,3,678,2020-06-21,202006
2450,30493,1384,0,47,40,2,20,422,9,3798,2020-06-21,202006
2451,18351,1250,1,41,40,3,20,483,5,2415,2020-06-21,202006
2452,33332,1668,0,28,20,3,10,44,17,748,2020-06-22,202006
2453,27024,1603,0,40,40,1,20,199,8,1592,2020-06-22,202006
2454,21792,1879,1,38,30,2,10,51,20,1020,2020-06-22,202006
2455,30785,1244,0,37,30,2,20,134,4,536,2020-06-22,202006
2456,42030,1217,0,56,50,1,20,425,9,3825,2020-06-22,202006
2457,43582,1918,0,31,30,3,10,43,5,215,2020-06-22,202006
2458,49655,1902,1,28,20,2,10,39,16,624,2020-06-22,202006
2459,35148,1749,0,33,30,2,10,68,9,612,2020-06-22,202006
2460,25778,1463,0,49,40,1,10,71,15,1065,2020-06-22,202006
2461,17837,1436,0,18,10,3,10,40,4,160,2020-06-22,202006
2462,17304,1076,1,57,50,3,20,300,8,2400,2020-06-22,202006
2463,17216,1563,0,48,40,2,10,1,11,11,2020-06-22,202006
2464,31623,1901,1,45,40,1,10,70,19,1330,2020-06-23,202006
2465,32842,1976,1,52,50,2,10,11,7,77,2020-06-23,202006
2466,17243,1945,0,64,60,2,10,56,1,56,2020-06-23,202006
2467,26374,1207,1,36,30,2,10,99,14,1386,2020-06-23,202006
2468,31864,1449,0,38,30,3,10,43,4,172,2020-06-23,202006
2469,43291,1118,0,49,40,1,30,1092,5,5460,2020-06-23,202006
2470,12443,1436,0,18,10,1,20,313,3,939,2020-06-23,202006
2471,49689,1894,0,44,40,2,20,214,6,1284,2020-06-23,202006
2472,27015,1324,1,40,40,2,20,356,8,2848,2020-06-23,202006
2473,12453,1917,0,36,30,3,30,1926,1,1926,2020-06-23,202006
2474,45248,1382,0,41,40,2,10,64,10,640,2020-06-23,202006
2475,29574,1853,0,51,50,3,20,329,10,3290,2020-06-23,202006
2476,30702,1363,0,60,60,1,20,308,3,924,2020-06-23,202006
2477,43948,1519,0,53,50,3,10,3,14,42,2020-06-23,202006
2478,46855,1246,1,41,40,1,20,495,8,3960,2020-06-24,202006
2479,25513,1131,1,38,30,3,20,324,4,1296,2020-06-24,202006
2480,15551,1548,0,51,50,2,20,451,5,2255,2020-06-24,202006
2481,38217,1451,0,52,50,2,10,87,14,1218,2020-06-24,202006
2482,22710,1182,1,43,40,2,10,25,20,500,2020-06-24,202006
2483,16716,1350,0,37,30,1,20,194,6,1164,2020-06-24,202006
2484,16078,1554,0,53,50,3,10,70,4,280,2020-06-24,202006
2485,33263,1427,1,57,50,2,10,18,5,90,2020-06-24,202006
2486,38887,1684,0,56,50,2,20,398,4,1592,2020-06-24,202006
2487,33047,1201,1,46,40,2,10,9,3,27,2020-06-24,202006
2488,35280,1473,1,38,30,4,20,176,2,352,2020-06-24,202006
2489,26490,1413,0,35,30,3,10,69,5,345,2020-06-25,202006
2490,23647,1137,0,49,40,1,10,1,3,3,2020-06-25,202006
2491,34120,1526,1,52,50,2,20,212,8,1696,2020-06-25,202006
2492,47254,1736,0,37,30,1,10,30,9,270,2020-06-25,202006
2493,19767,1667,0,27,20,3,20,360,7,2520,2020-06-25,202006
2494,48494,1696,1,49,40,1,10,59,16,944,2020-06-25,202006
2495,31353,1539,0,48,40,2,10,23,12,276,2020-06-25,202006
2496,36028,1848,0,60,60,1,10,58,16,928,2020-06-25,202006
2497,13640,1124,1,52,50,2,10,18,19,342,2020-06-25,202006
2498,14788,1712,0,51,50,3,20,301,7,2107,2020-06-25,202006
2499,34746,1200,0,47,40,2,10,53,4,212,2020-06-25,202006
2500,25565,1112,1,37,30,3,20,207,10,2070,2020-06-25,202006
2501,24343,1374,0,52,50,2,10,91,1,91,2020-06-25,202006
2502,12762,1935,0,32,30,2,10,46,7,322,2020-06-25,202006
2503,38092,1704,0,39,30,3,20,275,10,2750,2020-06-26,202006
2504,12862,1655,1,39,30,2,30,1172,2,2344,2020-06-26,202006
2505,30631,1142,0,64,60,1,20,356,10,3560,2020-06-26,202006
2506,16958,1746,0,41,40,3,20,329,2,658,2020-06-26,202006
2507,46779,1348,1,60,60,2,10,4,13,52,2020-06-26,202006
2508,22975,1683,1,43,40,3,20,456,8,3648,2020-06-26,202006
2509,31079,1232,0,51,50,1,10,9,13,117,2020-06-26,202006
2510,23990,1178,1,35,30,2,10,18,15,270,2020-06-26,202006
2511,30153,1013,0,46,40,3,20,331,9,2979,2020-06-26,202006
2512,35819,1904,1,38,30,2,10,57,5,285,2020-06-26,202006
2513,46800,1663,0,53,50,2,10,78,17,1326,2020-06-26,202006
2514,39770,1017,1,51,50,1,10,77,4,308,2020-06-26,202006
2515,14909,1444,0,42,40,1,10,56,8,448,2020-06-26,202006
2516,15238,1624,0,52,50,3,10,37,2,74,2020-06-26,202006
2517,23823,1945,0,64,60,2,10,38,7,266,2020-06-26,202006
2518,25023,1167,1,27,20,2,10,18,20,360,2020-06-26,202006
2519,23821,1365,0,48,40,3,10,21,8,168,2020-06-27,202006
2520,21569,1335,1,41,40,1,30,1540,3,4620,2020-06-27,202006
2521,31718,1448,0,52,50,1,20,415,8,3320,2020-06-27,202006
2522,27023,1712,0,51,50,2,10,78,12,936,2020-06-27,202006
2523,35547,1535,1,54,50,2,20,198,4,792,2020-06-27,202006
2524,11040,1786,0,38,30,1,30,1949,3,5847,2020-06-27,202006
2525,46902,1272,0,54,50,1,10,13,1,13,2020-06-27,202006
2526,48736,1343,1,39,30,3,10,54,14,756,2020-06-27,202006
2527,45606,1923,0,43,40,2,10,68,14,952,2020-06-27,202006
2528,15414,1688,1,47,40,2,20,132,8,1056,2020-06-27,202006
2529,40367,1504,1,55,50,3,10,35,18,630,2020-06-27,202006
2530,19937,1116,0,47,40,3,10,20,10,200,2020-06-27,202006
2531,27817,1995,1,35,30,2,20,225,1,225,2020-06-27,202006
2532,20610,1757,0,56,50,2,10,49,10,490,2020-06-27,202006
2533,19065,1757,0,56,50,1,10,77,7,539,2020-06-27,202006
2534,35314,1468,1,33,30,2,10,30,7,210,2020-06-27,202006
2535,19319,1231,0,37,30,3,10,44,16,704,2020-06-27,202006
2536,12300,1187,1,40,40,1,30,900,4,3600,2020-06-27,202006
2537,46300,1073,1,52,50,1,10,13,7,91,2020-06-27,202006
2538,17381,1853,0,51,50,2,20,450,4,1800,2020-06-27,202006
2539,24302,1642,1,64,60,1,20,292,10,2920,2020-06-27,202006
2540,49196,1505,0,36,30,3,10,53,18,954,2020-06-27,202006
2541,22372,1625,0,37,30,1,10,45,16,720,2020-06-27,202006
2542,21992,1613,0,71,70,1,10,51,8,408,2020-06-27,202006
2543,11518,1977,1,42,40,1,10,50,4,200,2020-06-28,202006
2544,19670,1136,1,52,50,2,10,49,9,441,2020-06-28,202006
2545,34545,1709,0,60,60,1,20,430,7,3010,2020-06-28,202006
2546,32350,1387,1,41,40,1,30,1309,1,1309,2020-06-28,202006
2547,25566,1679,0,49,40,2,10,87,13,1131,2020-06-28,202006
2548,32260,1451,0,52,50,1,10,80,7,560,2020-06-28,202006
2549,41702,1977,1,42,40,3,20,175,4,700,2020-06-28,202006
2550,45254,1365,0,48,40,1,20,141,1,141,2020-06-28,202006
2551,29924,1649,1,37,30,2,20,464,2,928,2020-06-28,202006
2552,45710,1462,0,60,60,2,10,40,19,760,2020-06-28,202006
2553,18412,1370,0,43,40,1,10,27,12,324,2020-06-28,202006
2554,38690,1203,1,39,30,1,10,58,18,1044,2020-06-28,202006
2555,35132,1981,1,47,40,3,10,70,5,350,2020-06-28,202006
2556,28211,1121,1,65,60,3,10,2,14,28,2020-06-28,202006
2557,38921,1635,1,60,60,2,20,144,2,288,2020-06-28,202006
2558,17279,1181,0,54,50,2,20,272,2,544,2020-06-28,202006
2559,12795,1448,0,52,50,1,10,71,9,639,2020-06-28,202006
2560,24163,1527,0,50,50,1,20,295,3,885,2020-06-29,202006
2561,33988,1290,1,51,50,3,20,190,4,760,2020-06-29,202006
2562,14053,1796,1,40,40,2,10,56,3,168,2020-06-29,202006
2563,37699,1945,0,64,60,1,10,81,3,243,2020-06-29,202006
2564,37717,1788,0,38,30,1,20,240,10,2400,2020-06-29,202006
2565,20115,1554,0,53,50,4,10,70,13,910,2020-06-29,202006
2566,29356,1563,0,48,40,1,10,52,3,156,2020-06-29,202006
2567,37158,1474,1,32,30,3,10,81,5,405,2020-06-29,202006
2568,22498,1491,0,44,40,2,10,97,2,194,2020-06-29,202006
2569,14336,1420,0,51,50,1,30,1649,5,8245,2020-06-29,202006
2570,16293,1075,0,44,40,1,20,228,8,1824,2020-06-29,202006
2571,14798,1874,1,52,50,2,10,97,7,679,2020-06-29,202006
2572,11017,1516,1,44,40,2,10,6,7,42,2020-06-29,202006
2573,34640,1812,0,33,30,2,10,59,9,531,2020-06-29,202006
2574,16162,1034,0,37,30,1,10,96,5,480,2020-06-29,202006
2575,48626,1144,0,44,40,2,10,62,5,310,2020-06-29,202006
2576,28426,1271,1,66,60,3,20,135,6,810,2020-06-29,202006
2577,45411,1690,0,42,40,2,20,112,2,224,2020-06-29,202006
2578,45390,1087,0,39,30,3,30,1541,5,7705,2020-06-29,202006
2579,33433,1512,0,40,40,2,10,29,9,261,2020-06-29,202006
2580,12310,1535,1,54,50,1,20,362,7,2534,2020-06-29,202006
2581,42786,1912,0,40,40,3,10,80,18,1440,2020-06-30,202006
2582,46394,1591,1,48,40,1,30,1381,2,2762,2020-06-30,202006
2583,33599,1633,1,45,40,1,20,133,5,665,2020-06-30,202006
2584,10777,1359,0,48,40,4,20,178,5,890,2020-06-30,202006
2585,45777,1789,0,74,70,2,10,90,8,720,2020-06-30,202006
2586,11806,1963,0,49,40,1,10,43,3,129,2020-06-30,202006
2587,27892,1826,1,46,40,4,20,345,6,2070,2020-06-30,202006
2588,29081,1968,0,33,30,2,10,25,4,100,2020-06-30,202006
2589,11688,1896,0,33,30,2,20,421,2,842,2020-06-30,202006
2590,22954,1581,0,54,50,3,10,13,19,247,2020-06-30,202006
2591,27223,1379,1,38,30,1,10,30,11,330,2020-06-30,202006
2592,21064,1275,1,51,50,3,10,27,2,54,2020-07-01,202007
2593,25077,1223,1,37,30,3,10,55,20,1100,2020-07-01,202007
2594,17474,1544,0,52,50,3,10,96,15,1440,2020-07-01,202007
2595,10568,1181,0,54,50,4,10,36,1,36,2020-07-01,202007
2596,10754,1753,1,48,40,2,10,74,3,222,2020-07-01,202007
2597,19703,1885,0,37,30,3,10,51,7,357,2020-07-01,202007
2598,34458,1773,1,37,30,3,30,500,5,2500,2020-07-01,202007
2599,27102,1234,0,38,30,2,10,20,6,120,2020-07-01,202007
2600,45301,1994,1,53,50,1,10,92,6,552,2020-07-01,202007
2601,20008,1140,0,57,50,3,10,88,17,1496,2020-07-01,202007
2602,45461,1202,1,48,40,1,10,11,16,176,2020-07-01,202007
2603,48450,1553,1,28,20,2,10,81,4,324,2020-07-01,202007
2604,17064,1811,0,46,40,2,10,34,4,136,2020-07-01,202007
2605,40263,1642,1,64,60,2,20,441,7,3087,2020-07-01,202007
2606,12489,1292,0,38,30,2,10,38,5,190,2020-07-01,202007
2607,31920,1707,0,36,30,1,20,471,1,471,2020-07-01,202007
2608,17262,1809,1,45,40,4,10,53,17,901,2020-07-01,202007
2609,35887,1503,1,44,40,2,10,2,16,32,2020-07-01,202007
2610,46253,1332,0,43,40,2,10,61,4,244,2020-07-01,202007
2611,27799,1516,1,44,40,2,20,413,6,2478,2020-07-02,202007
2612,38807,1623,1,32,30,1,20,278,7,1946,2020-07-02,202007
2613,21777,1650,1,59,50,1,20,422,9,3798,2020-07-02,202007
2614,11228,1789,0,74,70,1,30,1051,5,5255,2020-07-02,202007
2615,49066,1889,1,38,30,2,20,304,1,304,2020-07-02,202007
2616,29056,1638,1,28,20,1,20,355,10,3550,2020-07-02,202007
2617,25033,1764,0,54,50,3,10,91,3,273,2020-07-02,202007
2618,23772,1224,1,68,60,1,20,298,6,1788,2020-07-02,202007
2619,39037,1718,1,39,30,2,10,69,17,1173,2020-07-02,202007
2620,14139,1781,1,45,40,2,10,48,4,192,2020-07-02,202007
2621,47063,1962,1,60,60,1,20,303,2,606,2020-07-02,202007
2622,37901,1680,1,44,40,2,10,73,7,511,2020-07-03,202007
2623,34139,1340,0,45,40,1,10,6,13,78,2020-07-03,202007
2624,42396,1151,0,49,40,1,10,42,11,462,2020-07-03,202007
2625,44740,1904,1,38,30,2,20,292,10,2920,2020-07-03,202007
2626,24258,1537,0,15,10,1,10,40,1,40,2020-07-03,202007
2627,46102,1435,0,32,30,1,10,82,15,1230,2020-07-03,202007
2628,17025,1077,1,36,30,2,30,590,3,1770,2020-07-03,202007
2629,47005,1881,1,60,60,2,20,463,4,1852,2020-07-03,202007
2630,23177,1293,0,53,50,3,10,89,4,356,2020-07-03,202007
2631,41481,1522,0,42,40,1,10,87,6,522,2020-07-03,202007
2632,24442,1101,0,46,40,3,20,149,3,447,2020-07-03,202007
2633,12939,1651,1,49,40,1,20,453,1,453,2020-07-03,202007
2634,32527,1463,0,49,40,2,10,38,3,114,2020-07-03,202007
2635,15063,1174,0,48,40,1,10,71,18,1278,2020-07-03,202007
2636,45092,1984,1,44,40,3,20,180,8,1440,2020-07-03,202007
2637,15356,1561,0,61,60,1,10,45,8,360,2020-07-03,202007
2638,46219,1128,1,48,40,1,10,54,12,648,2020-07-04,202007
2639,31949,1968,0,33,30,1,10,56,3,168,2020-07-04,202007
2640,39529,1063,0,48,40,3,10,53,6,318,2020-07-04,202007
2641,21457,1157,0,54,50,3,10,54,4,216,2020-07-04,202007
2642,14853,1898,1,36,30,1,10,76,5,380,2020-07-04,202007
2643,11604,1897,0,41,40,2,10,82,12,984,2020-07-04,202007
2644,27299,1560,0,46,40,2,10,72,14,1008,2020-07-04,202007
2645,38968,1730,1,60,60,2,10,97,9,873,2020-07-04,202007
2646,31335,1198,0,51,50,2,20,324,10,3240,2020-07-04,202007
2647,29379,1294,1,57,50,2,20,441,5,2205,2020-07-04,202007
2648,48083,1932,1,47,40,2,30,837,2,1674,2020-07-04,202007
2649,29523,1605,0,53,50,3,10,66,4,264,2020-07-04,202007
2650,12502,1443,0,40,40,2,10,63,15,945,2020-07-04,202007
2651,21040,1400,0,46,40,3,20,307,10,3070,2020-07-04,202007
2652,30077,1752,0,48,40,2,10,33,19,627,2020-07-04,202007
2653,28066,1893,0,49,40,3,30,816,1,816,2020-07-04,202007
2654,45459,1451,0,52,50,3,10,78,12,936,2020-07-04,202007
2655,47877,1391,1,29,20,1,10,34,20,680,2020-07-04,202007
2656,38009,1564,0,43,40,2,30,1093,1,1093,2020-07-04,202007
2657,23905,1214,0,67,60,1,20,460,3,1380,2020-07-04,202007
2658,19491,1250,1,41,40,1,10,10,2,20,2020-07-04,202007
2659,23811,1202,1,48,40,1,20,482,4,1928,2020-07-05,202007
2660,30238,1278,0,60,60,1,20,220,3,660,2020-07-05,202007
2661,15535,1483,0,55,50,2,10,47,5,235,2020-07-05,202007
2662,20048,1330,1,48,40,1,10,77,6,462,2020-07-05,202007
2663,32728,1992,0,45,40,3,20,192,2,384,2020-07-05,202007
2664,30989,1924,1,47,40,2,30,949,2,1898,2020-07-05,202007
2665,29040,1749,0,33,30,1,20,136,3,408,2020-07-05,202007
2666,32934,1782,0,44,40,1,10,34,8,272,2020-07-05,202007
2667,41287,1948,0,52,50,2,20,160,2,320,2020-07-05,202007
2668,12233,1470,1,61,60,2,10,23,2,46,2020-07-05,202007
2669,40534,1442,0,50,50,1,10,23,15,345,2020-07-05,202007
2670,24781,1329,1,37,30,2,10,35,9,315,2020-07-05,202007
2671,43817,1086,0,45,40,2,10,9,20,180,2020-07-05,202007
2672,10587,1168,0,28,20,1,10,50,20,1000,2020-07-05,202007
2673,20238,1151,0,49,40,3,20,166,1,166,2020-07-05,202007
2674,34374,1692,1,51,50,3,10,79,2,158,2020-07-05,202007
2675,43393,1590,0,55,50,1,10,1,12,12,2020-07-05,202007
2676,35905,1232,0,51,50,2,10,67,19,1273,2020-07-05,202007
2677,23208,1193,0,31,30,1,10,34,8,272,2020-07-05,202007
2678,23704,1298,0,45,40,1,30,1048,5,5240,2020-07-05,202007
2679,21438,1419,1,50,50,3,10,26,10,260,2020-07-06,202007
2680,21413,1267,1,47,40,2,20,295,4,1180,2020-07-06,202007
2681,19790,1663,0,53,50,1,10,81,3,243,2020-07-06,202007
2682,33972,1775,1,51,50,1,20,316,3,948,2020-07-06,202007
2683,12403,1415,1,39,30,3,10,50,15,750,2020-07-06,202007
2684,30895,1381,1,60,60,1,30,1426,2,2852,2020-07-06,202007
2685,24346,1872,1,42,40,2,20,297,5,1485,2020-07-06,202007
2686,38657,1930,0,39,30,3,10,37,1,37,2020-07-06,202007
2687,37312,1786,0,38,30,3,20,191,8,1528,2020-07-06,202007
2688,46331,1188,1,47,40,1,10,71,7,497,2020-07-06,202007
2689,16747,1536,1,38,30,1,10,40,15,600,2020-07-06,202007
2690,20200,1263,0,44,40,2,20,274,8,2192,2020-07-06,202007
2691,13540,1406,0,25,20,1,20,291,1,291,2020-07-06,202007
2692,25132,1908,1,42,40,2,10,27,16,432,2020-07-06,202007
2693,11885,1225,1,41,40,2,10,92,19,1748,2020-07-06,202007
2694,24743,1068,0,61,60,1,20,388,5,1940,2020-07-06,202007
2695,27782,1586,0,45,40,2,10,26,18,468,2020-07-07,202007
2696,20431,1393,1,49,40,3,20,211,9,1899,2020-07-07,202007
2697,46379,1751,0,49,40,3,10,62,2,124,2020-07-07,202007
2698,46918,1454,1,40,40,1,10,54,18,972,2020-07-07,202007
2699,29278,1857,1,29,20,2,20,404,10,4040,2020-07-07,202007
2700,17289,1562,1,43,40,1,10,15,18,270,2020-07-07,202007
2701,47073,1081,0,54,50,2,30,1442,5,7210,2020-07-07,202007
2702,20028,1766,1,44,40,2,10,89,1,89,2020-07-07,202007
2703,21926,1389,0,38,30,1,10,15,12,180,2020-07-07,202007
2704,15997,1508,0,62,60,2,10,57,6,342,2020-07-07,202007
2705,49965,1116,0,47,40,2,10,86,12,1032,2020-07-07,202007
2706,33516,1036,0,38,30,2,10,73,5,365,2020-07-08,202007
2707,40504,1128,1,48,40,2,10,4,6,24,2020-07-08,202007
2708,40183,1296,1,40,40,2,10,37,8,296,2020-07-08,202007
2709,37002,1337,0,40,40,2,10,7,10,70,2020-07-08,202007
2710,39452,1200,0,47,40,1,10,72,18,1296,2020-07-08,202007
2711,33595,1010,0,57,50,1,10,74,12,888,2020-07-08,202007
2712,42256,1436,0,18,10,3,10,98,17,1666,2020-07-08,202007
2713,49271,1952,1,45,40,3,10,36,6,216,2020-07-08,202007
2714,28793,1054,1,53,50,2,30,1549,3,4647,2020-07-08,202007
2715,33073,1439,1,40,40,3,10,76,20,1520,2020-07-08,202007
2716,40040,1211,1,55,50,2,10,14,6,84,2020-07-08,202007
2717,32948,1503,1,44,40,1,10,93,16,1488,2020-07-09,202007
2718,19209,1895,1,47,40,3,20,246,2,492,2020-07-09,202007
2719,10682,1279,0,37,30,3,10,85,19,1615,2020-07-09,202007
2720,19747,1690,0,42,40,2,10,53,14,742,2020-07-09,202007
2721,25430,1332,0,43,40,3,10,60,13,780,2020-07-09,202007
2722,15176,1755,0,48,40,1,20,353,6,2118,2020-07-09,202007
2723,21169,1408,1,42,40,1,10,37,19,703,2020-07-09,202007
2724,13383,1233,0,36,30,1,10,64,17,1088,2020-07-09,202007
2725,21095,1339,1,46,40,1,10,55,13,715,2020-07-09,202007
2726,24368,1147,1,56,50,3,20,348,7,2436,2020-07-09,202007
2727,31957,1150,0,59,50,1,20,341,8,2728,2020-07-09,202007
2728,39632,1883,0,28,20,2,10,62,16,992,2020-07-10,202007
2729,26685,1597,0,35,30,1,10,58,16,928,2020-07-10,202007
2730,24797,1716,0,25,20,1,30,1102,2,2204,2020-07-10,202007
2731,14278,1489,0,45,40,2,20,409,7,2863,2020-07-10,202007
2732,13498,1836,1,48,40,3,10,9,15,135,2020-07-10,202007
2733,39108,1732,0,51,50,1,30,1283,5,6415,2020-07-10,202007
2734,47427,1204,1,39,30,3,10,12,11,132,2020-07-10,202007
2735,33879,1314,0,26,20,1,10,83,18,1494,2020-07-10,202007
2736,19761,1502,0,35,30,1,20,189,9,1701,2020-07-10,202007
2737,28133,1058,1,12,10,2,10,94,20,1880,2020-07-10,202007
2738,33628,1951,0,52,50,1,10,43,16,688,2020-07-10,202007
2739,42670,1537,0,15,10,3,10,78,17,1326,2020-07-10,202007
2740,32684,1307,0,25,20,3,10,11,2,22,2020-07-10,202007
2741,32207,1753,1,48,40,2,20,479,4,1916,2020-07-10,202007
2742,33575,1935,0,32,30,1,10,30,4,120,2020-07-10,202007
2743,36086,1779,0,37,30,3,10,2,16,32,2020-07-10,202007
2744,39953,1946,1,61,60,2,20,317,6,1902,2020-07-10,202007
2745,45147,1684,0,56,50,2,20,118,3,354,2020-07-11,202007
2746,42582,1385,1,37,30,1,20,458,5,2290,2020-07-11,202007
2747,15222,1351,1,47,40,1,10,34,15,510,2020-07-11,202007
2748,42503,1442,0,50,50,3,30,1100,4,4400,2020-07-11,202007
2749,43568,1912,0,40,40,2,10,4,3,12,2020-07-11,202007
2750,22289,1149,0,37,30,1,10,45,18,810,2020-07-11,202007
2751,35331,1087,0,39,30,1,10,16,16,256,2020-07-11,202007
2752,38012,1893,0,49,40,3,20,163,10,1630,2020-07-11,202007
2753,20458,1645,1,42,40,3,10,7,14,98,2020-07-11,202007
2754,14049,1614,0,39,30,1,10,54,2,108,2020-07-12,202007
2755,17966,1279,0,37,30,1,10,18,16,288,2020-07-12,202007
2756,31952,1113,1,71,70,2,20,450,5,2250,2020-07-12,202007
2757,28095,1483,0,55,50,1,10,12,4,48,2020-07-12,202007
2758,15952,1427,1,57,50,2,30,1903,3,5709,2020-07-12,202007
2759,39748,1439,1,40,40,1,30,853,4,3412,2020-07-12,202007
2760,36408,1694,0,47,40,1,10,8,6,48,2020-07-12,202007
2761,15706,1972,0,37,30,1,10,73,12,876,2020-07-12,202007
2762,43510,1764,0,54,50,1,10,37,18,666,2020-07-12,202007
2763,28492,1206,0,39,30,3,10,67,4,268,2020-07-12,202007
2764,14917,1593,1,60,60,3,10,63,11,693,2020-07-12,202007
2765,40911,1925,1,32,30,1,20,226,10,2260,2020-07-12,202007
2766,35817,1047,1,58,50,1,10,16,18,288,2020-07-12,202007
2767,31890,1661,0,34,30,3,20,250,9,2250,2020-07-13,202007
2768,18740,1568,1,61,60,3,10,27,3,81,2020-07-13,202007
2769,26889,1135,0,60,60,2,10,28,5,140,2020-07-13,202007
2770,44198,1610,1,41,40,1,10,30,14,420,2020-07-13,202007
2771,39043,1715,0,40,40,1,30,1945,2,3890,2020-07-13,202007
2772,30171,1064,0,43,40,2,10,16,11,176,2020-07-13,202007
2773,10534,1491,0,44,40,2,10,52,4,208,2020-07-13,202007
2774,38425,1987,0,40,40,3,10,57,15,855,2020-07-13,202007
2775,43500,1933,1,45,40,1,10,52,4,208,2020-07-13,202007
2776,27604,1585,1,35,30,2,10,89,15,1335,2020-07-13,202007
2777,28711,1717,1,56,50,2,10,31,7,217,2020-07-13,202007
2778,17003,1225,1,41,40,3,20,309,3,927,2020-07-14,202007
2779,20891,1487,0,40,40,2,20,146,8,1168,2020-07-14,202007
2780,10102,1535,1,54,50,3,10,67,8,536,2020-07-14,202007
2781,38789,1442,0,50,50,3,10,91,2,182,2020-07-14,202007
2782,25710,1717,1,56,50,1,10,37,1,37,2020-07-14,202007
2783,17130,1204,1,39,30,3,30,1253,4,5012,2020-07-14,202007
2784,12738,1261,1,40,40,3,30,865,5,4325,2020-07-14,202007
2785,48913,1296,1,40,40,1,20,411,3,1233,2020-07-14,202007
2786,42383,1973,1,38,30,2,10,100,10,1000,2020-07-14,202007
2787,44831,1428,0,39,30,2,10,73,5,365,2020-07-14,202007
2788,10980,1585,1,35,30,1,20,172,1,172,2020-07-14,202007
2789,12464,1079,1,28,20,1,10,5,12,60,2020-07-14,202007
2790,23655,1760,0,45,40,1,10,29,3,87,2020-07-14,202007
2791,17242,1238,1,54,50,2,10,58,8,464,2020-07-14,202007
2792,16550,1048,1,51,50,3,20,230,9,2070,2020-07-14,202007
2793,44670,1053,0,28,20,2,20,311,8,2488,2020-07-14,202007
2794,48179,1572,1,50,50,3,10,55,5,275,2020-07-14,202007
2795,20586,1871,0,47,40,2,10,47,19,893,2020-07-14,202007
2796,33702,1205,1,55,50,3,10,23,6,138,2020-07-14,202007
2797,12474,1615,1,41,40,1,10,17,1,17,2020-07-15,202007
2798,20443,1266,0,44,40,2,10,33,11,363,2020-07-15,202007
2799,27300,1778,1,60,60,4,10,66,3,198,2020-07-15,202007
2800,46378,1890,0,47,40,2,10,32,15,480,2020-07-15,202007
